bet_name,AKB,B3,BF,BY,CE,DP,EE,FB,FR,G5,KN,LD,LS,MA,N4,OE,PP,QN,S6,SI,SK,SX,UN,VC,VT,WA,WH,timestamp
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:29:25.293222+00:00
Donald Trump,1.66,1.62,1.65,1.62,1.57,1.63,1.57,1.62,1.62,1.63,1.57,1.62,1.64,0.0,1.57,1.57,1.57,1.62,1.66,1.6,1.53,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T15:34:49.094978+00:00
Kamala Harris,2.5,2.4,2.49,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.38,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T15:34:49.094978+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:34:49.094978+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.57,1.63,1.57,1.62,1.62,1.63,1.57,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.66,1.57,1.53,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T15:40:12.983638+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T15:40:12.983638+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:40:12.983638+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.57,1.63,1.57,1.62,1.62,1.63,1.57,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.66,1.57,1.53,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T15:45:36.423710+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T15:45:36.423710+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:45:36.423710+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.57,1.63,1.57,1.62,1.62,1.63,1.57,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.66,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T15:51:00.260808+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T15:51:00.260808+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:51:00.260808+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.57,1.63,1.57,1.62,1.62,1.63,1.53,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.66,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T15:56:25.627640+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.5,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T15:56:25.627640+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T15:56:25.627640+00:00
Donald Trump,1.66,1.62,1.66,1.62,1.53,1.63,1.57,1.62,1.62,1.63,1.53,1.62,1.64,0.0,1.57,1.57,1.57,1.62,1.66,1.57,1.57,1.6,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:01:49.874098+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.5,2.38,2.38,2.38,2.3,2.38,2.5,2.38,2.49,0.0,2.38,2.38,2.38,2.3,2.4,2.38,2.38,2.38,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:01:49.874098+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:01:49.874098+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.6,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:07:13.375088+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.38,2.38,2.38,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:07:13.375088+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:07:13.375088+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:12:36.934605+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:12:36.934605+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:12:36.934605+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:18:00.993119+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:18:00.993119+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:18:00.993119+00:00
Donald Trump,1.66,1.62,1.64,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:23:24.935715+00:00
Kamala Harris,2.5,2.4,2.51,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:23:24.935715+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:23:24.935715+00:00
Donald Trump,1.66,1.62,1.63,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:28:49.172288+00:00
Kamala Harris,2.5,2.4,2.53,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.53,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:28:49.172288+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:28:49.172288+00:00
Donald Trump,1.66,1.62,1.63,1.62,1.61,1.63,1.57,1.62,1.62,1.63,1.61,1.62,1.63,0.0,1.57,1.57,1.57,1.62,1.65,1.57,1.57,1.57,1.63,1.57,1.5,1.61,1.62,2024-11-01T16:34:12.926103+00:00
Kamala Harris,2.5,2.4,2.53,2.38,2.37,2.38,2.38,2.38,2.3,2.38,2.37,2.38,2.51,0.0,2.38,2.38,2.38,2.3,2.4,2.4,2.38,2.4,2.38,2.38,2.6,2.4,2.38,2024-11-01T16:34:12.926103+00:00
J D Vance,0.0,0.0,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:34:12.926103+00:00
Tim Walz,0.0,0.0,0.0,0.0,201.0,0.0,0.0,251.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:34:12.926103+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:34:12.926103+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:34:12.926103+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-01T16:34:12.926103+00:00
